GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-AML	avg-cellHarmony-Reference
Coa7	Sy	-0.75944832798	0.00220933550374	0.0168115310907	Coa7	0.490174277479	1.24962260546
ENSMUSG00000061759	En	-1.02963628259	0.00221334660656	0.0168340518628	1700052N19Rik	1.27934379942	2.308980082
ENSMUSG00000085156	En	-1.14201945507	0.00222460329572	0.0169116328416	Gm11974	2.5648559093	3.70687536438
ENSMUSG00000056999	En	-1.02767657279	0.00223003697186	0.0169448941241	Ide	2.21137167444	3.23904824722
ENSMUSG00000033106	En	-0.667595342988	0.00224242853804	0.017030968166	Slc7a6os	0.421528497292	1.08912384028
ENSMUSG00000037275	En	-0.813304526111	0.00225630260624	0.0171200970265	Gemin5	0.821047448792	1.6343519749
ENSMUSG00000095720	En	-0.765160023328	0.0022637550325	0.0171685069021	Gm1604b	0.877739672802	1.64289969613
ENSMUSG00000004364	En	-1.01651662535	0.00227788766839	0.0172675102135	Cul3	2.09941313191	3.11592975726
ENSMUSG00000022956	En	-0.892921813332	0.0022836731905	0.017303174529	Atp5o	7.85008713852	8.74300895185
ENSMUSG00000006412	En	-0.981591141572	0.00228895457188	0.0173349870841	Pfdn2	2.10035447934	3.08194562092
ENSMUSG00000004054	En	-0.685990381162	0.00229468309536	0.0173688068089	Map3k11	0.444437869167	1.13042825033
ENSMUSG00000008730	En	-1.04452562426	0.00229558995675	0.0173688068089	Hipk1	3.37897010029	4.42349572455
ENSMUSG00000036442	En	-0.756731659262	0.00230375429513	0.0174223458975	Thap11	0.456035544958	1.21276720422
ENSMUSG00000023262	En	-1.03417687262	0.0023082502769	0.0174481052565	Acy1	1.01036862712	2.04454549975
ENSMUSG00000040620	En	-0.684349705068	0.00230968772771	0.0174507317228	Dhx33	0.368533031812	1.05288273688
ENSMUSG00000038633	En	1.12133330513	0.00231154217298	0.0174565048063	Degs1	3.40265899815	2.28132569301
ENSMUSG00000019977	En	-1.15880572156	0.00231580312734	0.0174721998439	Hbs1l	2.6567270485	3.81553277006
ENSMUSG00000019838	En	-0.629932567213	0.00232137140456	0.0175059614635	Slc16a10	0.749706090208	1.37963865742
ENSMUSG00000062203	En	-0.936586603603	0.00232366596253	0.0175150150942	Gspt1	1.90284520774	2.83943181134
ENSMUSG00000028906	En	-0.704216263417	0.00233204614153	0.0175504878899	Epb4.1	0.887641341969	1.59185760539
ENSMUSG00000039033	En	-0.790886675452	0.0023325123027	0.0175504878899	Tasp1	0.390852755385	1.18173943084
ENSMUSG00000091625	En	-1.11189045806	0.00233275691628	0.0175504878899	Lsm5	3.82762191023	4.93951236829
ENSMUSG00000024570	En	-0.857149414952	0.00234855543895	0.0176519980818	Rbfa	1.10222396533	1.95937338029
ENSMUSG00000045482	En	-0.759063834441	0.00234955702138	0.0176519980818	Trrap	1.24376002357	2.00282385801
ENSMUSG00000032508	En	1.04137668104	0.00235950552894	0.0177075835823	Myd88	2.86633786774	1.8249611867
ENSMUSG00000030154	En	0.849055185953	0.00236027378918	0.0177075835823	Klrb1f	1.69502523127	0.845970045318
ENSMUSG00000022018	En	-1.3938772591	0.00236421519153	0.0177288455346	Rgcc	2.8773287156	4.2712059747
ENSMUSG00000058267	En	-0.864743367335	0.002367126377	0.017741073589	Mrps14	5.18193992002	6.04668328736
ENSMUSG00000001829	En	-0.608853272077	0.00236806210241	0.017741073589	Clpb	0.316053642031	0.924906914109
ENSMUSG00000027635	En	-0.891313526503	0.00236979685656	0.0177457659839	Dsn1	0.632295563062	1.52360908957
ENSMUSG00000021606	En	-1.14771412734	0.00238108365368	0.0178120385576	Ndufs6	5.58148411466	6.72919824199
ENSMUSG00000090164	En	-1.29845610503	0.00238668552679	0.0178388586759	BC035044	4.15942122123	5.45787732626
ENSMUSG00000020330	En	-0.852793897415	0.00239122271278	0.0178644309993	Hmmr	1.66061166848	2.51340556589
ENSMUSG00000025724	En	-1.17046289787	0.00239398231338	0.0178767056144	Sec11a	5.33147106926	6.50193396713
ENSMUSG00000024414	En	-1.15621622072	0.00240052408211	0.0179171983938	Mrpl27	3.39878443783	4.55500065855
ENSMUSG00000021302	En	-0.986789825676	0.0024077805373	0.0179629852759	Ggps1	1.48744609742	2.47423592309
ENSMUSG00000002015	En	-1.1410213426	0.00241052384521	0.017968658328	Bcap31	6.20409234626	7.34511368886
ENSMUSG00000027509	En	-1.10531963981	0.00241078563951	0.017968658328	Rae1	2.52959980054	3.63491944035
ENSMUSG00000032067	En	-1.20413942509	0.00242522402664	0.0180678625717	Pts	3.86642450263	5.07056392772
ENSMUSG00000021773	En	-0.671639907597	0.00242917759284	0.0180888991913	Comtd1	0.495258363177	1.16689827077
ENSMUSG00000035227	En	-1.00864033687	0.00243682872639	0.0181374374288	Spcs2	5.78779720158	6.79643753846
ENSMUSG00000021666	En	-0.879570890437	0.00244358216091	0.0181708083587	Gfm2	0.71093693675	1.59050782719
ENSMUSG00000019188	En	-0.903663811706	0.00244615282489	0.0181814794459	H13	3.00325071899	3.9069145307
ENSMUSG00000020925	En	-0.921705250231	0.0024530170024	0.0182240381478	Ccdc43	0.870605659	1.79231090923
ENSMUSG00000030254	En	-0.985920443568	0.00246307645733	0.0182818053231	Rad18	1.35724286151	2.34316330508
ENSMUSG00000028931	En	-0.807449694564	0.00247993803959	0.018381392599	Kcnab2	1.42096342066	2.22841311522
ENSMUSG00000027326	En	-0.927794271867	0.00248122563691	0.0183824259356	Casc5	1.46121139207	2.38900566394
ENSMUSG00000030880	En	-0.71146626285	0.00248799239746	0.0184155146941	Polr3e	0.485631305615	1.19709756846
ENSMUSG00000021901	En	-0.907816605579	0.00249044792841	0.0184251715961	Bap1	0.881952700948	1.78976930653
ENSMUSG00000036983	En	-0.797089732732	0.00249202674815	0.0184283363685	Tfb1m	0.426241358969	1.2233310917
ENSMUSG00000002280	En	-0.905461313253	0.002495335494	0.0184370374386	Narfl	0.970637046698	1.87609835995
ENSMUSG00000035351	En	-1.19476538913	0.00249550656648	0.0184370374386	Nup37	2.28906664881	3.48383203794
ENSMUSG00000031458	En	-0.702733300995	0.00250372132386	0.0184822086653	Coprs	0.192654065146	0.895387366141
ENSMUSG00000060098	En	-1.19894543026	0.00250413264034	0.0184822086653	Prmt7	2.17437786373	3.37332329399
ENSMUSG00000069272	En	-1.25272125832	0.00250784562932	0.0184874906967	Hist1h2ae	2.40884848523	3.66156974355
ENSMUSG00000029486	En	-0.992992008404	0.00250810929376	0.0184874906967	Mrpl1	2.10460775711	3.09759976552
ENSMUSG00000030659	En	-1.04871328046	0.00251937346147	0.0185619738234	Nucb2	1.30335074791	2.35206402836
ENSMUSG00000031229	En	-0.724492061902	0.0025235908451	0.0185844937581	Atrx	4.86130815637	5.58580021828
ENSMUSG00000032309	En	-1.06809640354	0.00252572800087	0.0185916805949	Fbxo22	1.72984945868	2.79794586222
ENSMUSG00000049932	En	-0.996912355309	0.00252942816574	0.0186103607231	H2afx	1.95448684073	2.95139919604
ENSMUSG00000030007	En	-1.05537139614	0.00254739098095	0.018716718497	Cct7	6.486201929	7.54157332514
ENSMUSG00000005981	En	-1.10684771376	0.00255035155216	0.0187294141763	Trap1	5.16484766299	6.27169537675
ENSMUSG00000029501	En	-0.904169786971	0.00255879885879	0.0187618116604	Ankle2	2.2269548294	3.13112461637
ENSMUSG00000008604	En	-0.860121021578	0.00255938767435	0.0187618116604	Ubqln4	0.817723402427	1.67784442401
ENSMUSG00000028334	En	-1.07181697769	0.00256235491734	0.0187749666941	Nans	2.07632544713	3.14814242482
ENSMUSG00000027452	En	0.61727437407	0.00257848418784	0.0188758007426	Acss1	1.14199357052	0.524719196451
ENSMUSG00000035704	En	-1.00718167408	0.00257965346814	0.0188758007426	Alg8	1.23540365805	2.24258533213
ENSMUSG00000001436	En	-1.03641690312	0.00259109711593	0.0189508747492	Slc19a1	1.15857981717	2.19499672028
ENSMUSG00000036452	En	0.878007910057	0.00259438293659	0.0189650540524	Arhgap26	2.74448765039	1.86647974033
ENSMUSG00000025736	En	-0.913192449971	0.0025954049612	0.0189650540524	Jmjd8	1.15741101465	2.07060346462
ENSMUSG00000070493	En	-0.745410067212	0.00259879564076	0.0189811670659	Chchd2	7.60614698969	8.3515570569
ENSMUSG00000030056	En	-1.18149509459	0.00260907420168	0.0190388687187	Isy1	2.79288812307	3.97438321767
ENSMUSG00000027243	En	-0.807568989941	0.00262391513671	0.0191297273856	Harbi1	0.394794139833	1.20236312977
ENSMUSG00000024561	En	-0.787538205091	0.00263313929291	0.0191664258928	Mbd1	0.985799003542	1.77333720863
ENSMUSG00000032939	En	-1.0559028057	0.00263373747434	0.0191664258928	Nup93	1.56803648059	2.62393928629
ENSMUSG00000028648	En	-1.23828085636	0.00263791509141	0.0191870317398	Ndufs5	3.47848779395	4.7167686503
ENSMUSG00000052534	En	0.817191732562	0.00263896588952	0.0191870317398	Pbx1	2.13644792737	1.31925619481
ENSMUSG00000052040	En	-0.728880382255	0.00264169710732	0.0191981709888	Klf13	5.64141502348	6.37029540573
ENSMUSG00000037805	En	-0.593696937514	0.00264515569658	0.0192145838032	Rpl10a	9.51371044571	10.1074073832
ENSMUSG00000027710	En	-0.658343463203	0.00264961674265	0.0192382603401	Acad9	2.56691403949	3.22525750269
ENSMUSG00000000827	En	-1.04011254366	0.00266648619103	0.019351969138	Tpd52l2	2.5208015352	3.56091407886
ENSMUSG00000064284	En	-1.01194730105	0.00266780675393	0.0193521936066	Cdpf1	1.04047869624	2.05242599729
ENSMUSG00000034333	En	-0.860083450633	0.00267006284972	0.0193521936066	Zbed4	1.130854079	1.99093752963
ENSMUSG00000029922	En	0.798512227933	0.00267071804125	0.0193521936066	Mkrn1	2.03793844893	1.23942622099
ENSMUSG00000017561	En	-1.00646699501	0.00267389146448	0.0193618282887	Crlf3	3.20396462438	4.21043161939
ENSMUSG00000040565	En	-0.748082113418	0.00267930170074	0.0193922333765	Btaf1	0.915767281	1.66384939442
ENSMUSG00000038005	En	-1.070032698	0.0026847951824	0.0194232132265	2700029M09Rik	2.60306634239	3.67309904039
ENSMUSG00000031266	En	-0.741437358548	0.0026949462669	0.0194751167946	Gla	0.534333541542	1.27577090009
ENSMUSG00000058709	En	-0.912315603966	0.00269561891423	0.0194751167946	Egln2	0.996705055708	1.90902065967
ENSMUSG00000071646	En	-0.955071427341	0.00270675455817	0.0195467480723	Mta2	1.85596240329	2.81103383063
ENSMUSG00000034453	En	-0.77675419362	0.00271111987594	0.019560626054	Polr3b	0.740349658948	1.51710385257
Gpalpp1	Sy	-0.753533060234	0.0027138101859	0.019571216701	Gpalpp1	0.8697213075	1.62325436773
ENSMUSG00000030649	En	-1.14071671981	0.00271789325644	0.0195847549308	Anapc15	1.8822976758	3.02301439562
ENSMUSG00000015714	En	-1.21187532765	0.00271813400726	0.0195847549308	Cers2	4.76136197925	5.9732373069
ENSMUSG00000058240	En	-1.14791166588	0.0027208915952	0.0195958049659	Cryzl1	2.72601286801	3.87392453389
ENSMUSG00000041712	En	-0.941616344582	0.00273407658965	0.0196819092627	Ubr7	1.20831413396	2.14993047854
ENSMUSG00000030316	En	-1.09689958345	0.00273758711663	0.0196894742755	Tamm41	1.53403239717	2.63093198062
ENSMUSG00000050071	En	-0.666495529264	0.00274155812567	0.0197091807777	Bex1	0.0781855370208	0.744681066285
ENSMUSG00000066613	En	-1.05832209443	0.00274334313336	0.0197131613847	Zfp932	2.68683465411	3.74515674855
ENSMUSG00000016239	En	-0.605973979407	0.00274561344494	0.0197206241604	Lonrf3	0.312766715604	0.918740695011
ENSMUSG00000030105	En	-1.19320528056	0.00274726199269	0.019723616369	Arl8b	4.4256123682	5.61881764876
ENSMUSG00000037236	En	-0.967490901829	0.00275444385082	0.0197574579085	Matr3	5.10726662806	6.07475752989
ENSMUSG00000096910	En	-0.736001194888	0.00275847586387	0.0197625182214	Zfp955b	0.361213387365	1.09721458225
ENSMUSG00000027162	En	-1.01164886003	0.00275885248125	0.0197625182214	Lin7c	2.29253983811	3.30418869814
ENSMUSG00000038628	En	-1.03825953398	0.00276769169614	0.0198081108874	Polr3k	3.81143153455	4.84969106853
ENSMUSG00000004748	En	-0.740163673608	0.0027789064416	0.0198794871001	Mtfp1	0.361742606552	1.10190628016
ENSMUSG00000021250	En	-1.41664951452	0.00278527972477	0.0199110874405	Fos	5.11027683939	6.52692635391
ENSMUSG00000022428	En	-0.930576944405	0.00278581110972	0.0199110874405	Cby1	0.847267593438	1.77784453784
ENSMUSG00000025393	En	-0.730127864134	0.00279108274022	0.0199398637532	Atp5b	8.21213052258	8.94225838672
ENSMUSG00000026526	En	-1.24688890264	0.00279633409171	0.0199684695844	Fh1	3.19473941979	4.44162832243
ENSMUSG00000031400	En	-1.23919475095	0.0028095891945	0.0200541787801	G6pdx	2.57053514766	3.8097298986
ENSMUSG00000014767	En	-1.13376904866	0.00281165841672	0.0200543073015	Tbp	1.82218759565	2.9559566443
ENSMUSG00000030654	En	-0.858797008136	0.00281211242298	0.0200543073015	Arl6ip1	6.53062501887	7.38942202701
ENSMUSG00000009549	En	-0.996358412909	0.00282671508041	0.0201315428992	Srp14	6.16680966746	7.16316808037
ENSMUSG00000022570	En	-1.19282557	0.00282837799275	0.0201344293748	Tsta3	2.23158570751	3.42441127751
ENSMUSG00000056211	En	-0.89408417602	0.00283841272906	0.0201968834633	R3hdm1	2.27904820733	3.17313238335
ENSMUSG00000009563	En	-0.950934501159	0.00284593048284	0.0202413802888	Tor2a	0.963922833396	1.91485733455
ENSMUSG00000000384	En	-1.02545265446	0.00284742846994	0.0202430416535	Tbrg4	1.64708118107	2.67253383553
ENSMUSG00000051978	En	0.824278046177	0.00285144908207	0.0202626275206	Erich1	3.22071305586	2.39643500969
ENSMUSG00000033752	En	-0.88250132301	0.00285504159038	0.0202791552182	Mnd1	0.734938357094	1.6174396801
ENSMUSG00000068747	En	-0.791176969915	0.00285708606366	0.0202846775517	Sort1	0.876987839917	1.66816480983
ENSMUSG00000025498	En	0.72987528092	0.00287407836313	0.0203962741994	Irf7	1.40000135641	0.670126075486
ENSMUSG00000036986	En	-0.915550354404	0.00287665382283	0.0204055062931	Pml	1.40763016998	2.32318052438
ENSMUSG00000057522	En	-1.02896352373	0.00288081573853	0.020421462852	Spop	3.72294930227	4.751912826
ENSMUSG00000053291	En	1.03092850207	0.00288145437742	0.020421462852	Rab4b	3.31468704365	2.28375854158
ENSMUSG00000096010	En	0.624730314397	0.00289027619603	0.020472295317	Hist4h4	1.20482808006	0.580097765666
ENSMUSG00000028683	En	-1.10756978079	0.00289650289823	0.0205008892134	Eif2b3	1.70695912824	2.81452890903
ENSMUSG00000020720	En	-1.12343702958	0.00289991202213	0.0205159485083	Psmd12	4.0346383057	5.15807533527
ENSMUSG00000078441	En	-1.18593540705	0.00291106543458	0.0205766700254	Scamp4	2.14614645939	3.33208186643
ENSMUSG00000005893	En	-0.95559817615	0.00292165788857	0.0206424284184	Nr2c2	1.3854306914	2.34102886755
ENSMUSG00000054720	En	0.687896833578	0.00292601037016	0.020664060885	Lrrc8c	1.41709506239	0.729198228807
ENSMUSG00000015087	En	-0.748346869078	0.00292956049118	0.0206800103456	Rabl6	0.90016032749	1.64850719657
ENSMUSG00000028096	En	-0.940059082672	0.00294198683137	0.0207585760997	Gpr89	1.04179197107	1.98185105374
ENSMUSG00000092086	En	-1.05682244095	0.0029531854803	0.0208100790227	Gm6793	5.47551351257	6.53233595352
ENSMUSG00000025940	En	-0.844458727173	0.00295487217259	0.0208128039961	Tmem70	0.957160526677	1.80161925385
ENSMUSG00000022706	En	-1.18221436202	0.00296321025547	0.0208531851385	Mrpl40	2.6559926573	3.83820701932
ENSMUSG00000063253	En	-1.00612036278	0.00297576361274	0.0209231337022	Scoc	1.42653420179	2.43265456457
ENSMUSG00000030127	En	-1.17336943428	0.00300399859098	0.0211123869366	Cops7a	2.86884786896	4.04221730324
ENSMUSG00000027288	En	-0.815976975366	0.00301319333316	0.0211677162194	Zfp106	2.56264251679	3.37861949216
ENSMUSG00000020571	En	-1.21447825082	0.00301857341966	0.0211962107231	Pdia6	6.2019007898	7.41637904062
ENSMUSG00000002319	En	-0.856465461702	0.00303018833139	0.0212684415544	Ipo4	0.797953702833	1.65441916454
ENSMUSG00000020149	En	-1.03788911643	0.00304109976279	0.0213253555495	Rab1	3.64234405233	4.68023316877
ENSMUSG00000031864	En	-1.05358434421	0.0030429151428	0.0213253555495	Ints10	1.435344509	2.48892885321
ENSMUSG00000022185	En	-0.806347762858	0.00304303420696	0.0213253555495	Acin1	3.90574056343	4.71208832629
ENSMUSG00000027845	En	-0.811264781225	0.00304362507375	0.0213253555495	Dclre1b	0.784622889552	1.59588767078
ENSMUSG00000026181	En	-0.762059936921	0.00306448319114	0.0214246182927	Ppm1f	0.831127351312	1.59318728823
ENSMUSG00000033124	En	-0.725025283432	0.00306756227954	0.0214367839788	Atg9a	0.766064001687	1.49108928512
ENSMUSG00000020897	En	-1.18780998584	0.0030731519425	0.0214664758287	Aurkb	1.88287902279	3.07068900863
ENSMUSG00000006281	En	0.706026713298	0.00307671800602	0.0214682518935	Tep1	1.97846619858	1.27243948529
ENSMUSG00000023027	En	-0.932220643402	0.00307754951149	0.0214682518935	Atf1	1.27144418619	2.20366482959
ENSMUSG00000059518	En	-0.91272212808	0.00307831112318	0.0214682518935	Znhit1	2.59705121446	3.50977334254
ENSMUSG00000038975	En	-1.11966211502	0.0030850076556	0.0215023824842	Rabggtb	1.92700324115	3.04666535617
ENSMUSG00000002985	En	-0.972989399124	0.00308991655897	0.0215272254609	Apoe	0.701039603417	1.67402900254
ENSMUSG00000054309	En	-1.24480426748	0.00310798415778	0.0216248702156	Cpsf3	3.34630807805	4.59111234553
ENSMUSG00000043311	En	0.782182274916	0.00311835011648	0.0216875696633	D17H6S53E	3.39552201611	2.6133397412
ENSMUSG00000001750	En	-1.07838092155	0.00312309208658	0.0217035713189	Tcirg1	2.2690540363	3.34743495785
ENSMUSG00000034211	En	-1.10680078487	0.00312336216857	0.0217035713189	Mrps17	3.60879968949	4.71560047436
ENSMUSG00000032640	En	-1.05671909782	0.00313011791617	0.0217272495321	Chsy1	3.05327023148	4.1099893293
ENSMUSG00000026511	En	-1.0032023818	0.00313084101627	0.0217272495321	Srp9	4.21586595663	5.21906833842
ENSMUSG00000020956	En	-0.823300483347	0.00314037122574	0.0217666607826	Dtd2	1.02321541554	1.84651589889
ENSMUSG00000015341	En	-1.21577997333	0.00314059877625	0.0217666607826	Golga7	4.19398234152	5.40976231485
ENSMUSG00000022387	En	-0.919722595278	0.00314642513912	0.0217976055722	Brd1	1.96171349914	2.88143609441
ENSMUSG00000070605	En	-0.716565740505	0.00314822500384	0.0218006411382	Gm13251	0.970336337562	1.68690207807
ENSMUSG00000027746	En	-0.720166590368	0.00315691775948	0.021851384924	Ufm1	1.23434021697	1.95450680734
ENSMUSG00000014873	En	-0.973887582874	0.00315978821417	0.0218618017756	Surf2	1.04952003116	2.02340761403
ENSMUSG00000030346	En	-0.985227729912	0.00316914941529	0.0219170981161	Rad51ap1	1.32059204716	2.30581977707
ENSMUSG00000005683	En	-1.16762590137	0.00318688947881	0.0220036801686	Cs	3.77293523783	4.9405611392
ENSMUSG00000029440	En	-0.808186689088	0.00318854078645	0.0220036801686	Psmd9	0.862436775521	1.67062346461
ENSMUSG00000029925	En	0.923670102493	0.00319293677461	0.0220245229476	Tbxas1	2.45273513559	1.5290650331
ENSMUSG00000032030	En	-1.0212788124	0.00320191133552	0.0220769166588	Cul5	2.61372766171	3.63500647411
ENSMUSG00000020022	En	-1.01242294328	0.00321988147419	0.022181713598	Ndufa12	6.69410456552	7.7065275088
ENSMUSG00000025630	En	-1.05381149689	0.00323755115142	0.0222938468535	Hprt	6.35437482532	7.40818632222
ENSMUSG00000032254	En	-1.04852380548	0.00324174301329	0.0223131150657	Kif23	1.60966222032	2.6581860258
ENSMUSG00000063439	En	-1.21858284087	0.0032437267485	0.022313963973	B9d2	3.03233106848	4.25091390935
ENSMUSG00000030330	En	-1.05236645801	0.00324465384942	0.022313963973	Ing4	1.47882386983	2.53119032785
ENSMUSG00000072501	En	-0.842899604551	0.00326592000247	0.022440935296	Phf20l1	1.78784736904	2.63074697359
ENSMUSG00000028152	En	-0.710856088508	0.00327736810023	0.0225099370591	Tspan5	0.62827128149	1.33912737
ENSMUSG00000029649	En	0.93754405482	0.00328112150201	0.0225260528504	Pomp	8.46698424082	7.529440186
ENSMUSG00000015027	En	-0.88178545264	0.00329731064362	0.0226274939581	Galns	0.754610754979	1.63639620762
ENSMUSG00000039067	En	-1.04532934065	0.00330578315746	0.0226743051023	Psmd7	5.19144114294	6.23677048359
ENSMUSG00000036120	En	-0.72124294961	0.00331266725258	0.0227036826686	Rfxank	1.03226430334	1.75350725295
ENSMUSG00000039048	En	-1.01089298911	0.00332076427293	0.0227494377448	Foxred1	1.24266474545	2.25355773455
ENSMUSG00000006941	En	-1.1340567429	0.00332715622142	0.0227834778037	Eif1b	2.83701134004	3.97106808294
ENSMUSG00000057388	En	-1.09308691985	0.0033334038649	0.0228105201057	Mrpl18	6.25846087853	7.35154779838
ENSMUSG00000016253	En	-1.07919426564	0.00334497022018	0.0228565826825	Nelfcd	1.88410458096	2.9632988466
ENSMUSG00000029191	En	-0.903209460787	0.00336387371202	0.0229759463009	Rfc1	3.65298106203	4.55619052282
ENSMUSG00000035401	En	-0.695753915509	0.00337013944843	0.0230089264688	2210018M11Rik	0.469164074833	1.16491799034
ENSMUSG00000026547	En	-0.707079980877	0.00338153007888	0.0230768527549	Tagln2	8.78930708267	9.49638706354
ENSMUSG00000029148	En	-1.06544062276	0.00338448325225	0.0230773325675	Nrbp1	2.04864814983	3.1140887726
ENSMUSG00000035085	En	-0.784378658159	0.00338633113398	0.0230801027906	1700020L24Rik	0.607842505646	1.3922211638
ENSMUSG00000032126	En	-1.12845460092	0.00338827367809	0.0230810180669	Hmbs	2.33824703231	3.46670163323
ENSMUSG00000058006	En	-0.674249556262	0.00338934874924	0.0230810180669	Mdn1	1.28320367059	1.95745322686
ENSMUSG00000032485	En	-0.720612041425	0.00340352890414	0.0231677286375	Scap	0.717203710031	1.43781575146
ENSMUSG00000026669	En	-0.90916310145	0.0034081016203	0.023188995725	Mcm10	1.16964172147	2.07880482292
ENSMUSG00000026356	En	-1.11766647804	0.0034103244588	0.0231942627805	Dars	4.02745232065	5.14511879868
ENSMUSG00000021311	En	-0.870187935995	0.00343255009645	0.0233088987804	Mtr	1.15860034775	2.02878828374
ENSMUSG00000027374	En	-0.999269835764	0.00343306887025	0.0233088987804	Mrps5	2.3767891799	3.37605901566
ENSMUSG00000048170	En	-0.726473645475	0.00343569896492	0.0233088987804	Mcmbp	6.08200451186	6.80847815734
ENSMUSG00000018736	En	0.80696518343	0.00345241408675	0.023410906196	Ndel1	2.12046089729	1.31349571386
ENSMUSG00000025968	En	-1.10062933714	0.00346262370355	0.0234521000915	Ndufs1	2.41899877231	3.51962810946
ENSMUSG00000025190	En	-0.910120845361	0.00346863182052	0.0234521000915	Got1	0.773931422302	1.68405226766
ENSMUSG00000056209	En	-0.678124167061	0.00347020768999	0.0234521000915	Npm3	1.49822483171	2.17634899877
ENSMUSG00000033475	En	-0.671385903223	0.00347448425233	0.0234710940421	Tomm6	5.87124170381	6.54262760704
ENSMUSG00000001569	En	-0.664670104779	0.00347609566796	0.0234720757672	Nom1	0.765943659927	1.43061376471
ENSMUSG00000027550	En	-0.954270678976	0.00348654435428	0.0235227876578	Lrrcc1	1.63866908562	2.5929397646
ENSMUSG00000044197	En	0.641898171919	0.00349793875453	0.0235897217608	Gpr146	1.22520169399	0.583303522071
ENSMUSG00000045973	En	-0.768972070436	0.00350101000489	0.0235999628299	Slc25a51	2.77132202516	3.54029409559
ENSMUSG00000030706	En	-1.16624344114	0.00350240547682	0.0235999628299	Mrpl48	3.69200248373	4.85824592487
ENSMUSG00000036402	En	-0.999835758359	0.00353254043026	0.0237829992803	Gng12	3.43275548613	4.43259124448
ENSMUSG00000049550	En	-0.801333783095	0.00354761742028	0.0238644348314	Clip1	1.30351482336	2.10484860646
ENSMUSG00000024953	En	-1.25782819876	0.00355105472387	0.0238775246237	Prdx5	5.26490099393	6.52272919269
ENSMUSG00000031889	En	-0.792435971463	0.00355778792145	0.0239127559288	D230025D16Rik	0.506377433781	1.29881340524
ENSMUSG00000003808	En	-1.24076132019	0.00356768998438	0.0239692474402	Farsa	3.82191319258	5.06267451277
ENSMUSG00000042148	En	-0.837504842123	0.00357212723278	0.0239889920289	Cox10	1.07159484315	1.90909968527
ENSMUSG00000034024	En	-1.02927516164	0.00357527810836	0.0240000849119	Cct2	6.02393893584	7.05321409748
ENSMUSG00000067212	En	0.601557915187	0.00358180611667	0.0240338289723	H2-T23	7.98947260646	7.38791469127
ENSMUSG00000014956	En	-0.811027605476	0.00358482238842	0.0240439909672	Ppp1cb	5.05300103257	5.86402863805
ENSMUSG00000060063	En	0.862890619643	0.00361638234457	0.0242252223165	Alox5ap	9.08287084327	8.21998022363
ENSMUSG00000038344	En	-0.797094030359	0.00363045040311	0.0243062703621	Txlng	0.892340872687	1.68943490305
ENSMUSG00000031562	En	-0.94008289294	0.00363151772056	0.0243062703621	Dctd	0.946192239437	1.88627513238
ENSMUSG00000023723	En	-1.03599810948	0.00364468527866	0.024384208655	Mrps23	2.03425115299	3.07024926247
Nrp	Sy	-0.683485130268	0.00365252539161	0.0244264542689	Nrp	0.676819703969	1.36030483424
ENSMUSG00000061118	En	-0.953011764594	0.00366027089746	0.0244680321788	Dnajc30	1.10326950123	2.05628126582
ENSMUSG00000058440	En	-0.869269665936	0.00366231728559	0.0244714940494	Nrf1	1.05124397616	1.92051364209
ENSMUSG00000062963	En	-1.19222044622	0.0036683892183	0.0244916227627	Ufc1	3.57367539644	4.76589584266
ENSMUSG00000030096	En	0.803494162476	0.00367641716722	0.0245349890985	Slc6a6	2.86594707	2.06245290752
ENSMUSG00000036845	En	-1.08223168151	0.00368177483258	0.0245400562322	Lin37	1.7208468005	2.80307848201
ENSMUSG00000027207	En	-0.886750763949	0.00369057952927	0.0245885053115	Galk2	0.912209269635	1.79896003358
ENSMUSG00000029817	En	-0.806255925159	0.00369357912315	0.0245982536446	Tra2a	1.41421636329	2.22047228845
ENSMUSG00000040659	En	1.00054735641	0.00369670203976	0.0246060682155	Efhd2	3.53484608142	2.53429872501
ENSMUSG00000036934	En	-0.956974600394	0.00369782636642	0.0246060682155	4921524J17Rik	1.78543553295	2.74241013334
ENSMUSG00000024240	En	-0.790355186815	0.00370725476625	0.0246483176112	Epc1	0.969563051302	1.75991823812
ENSMUSG00000024959	En	-1.0292105026	0.00371178487925	0.0246611697562	Bad	1.97091672482	3.00012722742
ENSMUSG00000020361	En	-0.901438430423	0.0037122685267	0.0246611697562	Hspa4	2.76419485329	3.66563328371
ENSMUSG00000026037	En	-0.866975548377	0.00372047836079	0.0247054577173	Orc2	1.44858349429	2.31555904267
ENSMUSG00000005621	En	-0.691020509352	0.0037220748911	0.0247058121917	Zfp592	0.588682670417	1.27970317977
ENSMUSG00000029128	En	-0.846929067497	0.00374418249001	0.0248247878053	Rab28	0.83234413675	1.67927320425
ENSMUSG00000029177	En	-1.07673124451	0.00374522743377	0.0248247878053	Cenpa	1.6154323069	2.69216355141
ENSMUSG00000000628	En	-1.00008812456	0.00374682586977	0.0248247878053	Hk2	2.80253025819	3.80261838274
ENSMUSG00000078652	En	-1.02163839534	0.00374824761905	0.0248247878053	Psme3	2.19878927545	3.22042767079
ENSMUSG00000051185	En	0.598221415212	0.00374930274287	0.0248247878053	Fam174a	1.19367915901	0.595457743799
ENSMUSG00000037993	En	-0.834135286305	0.00375536836073	0.0248443997749	Dhx38	1.01496132376	1.84909661007
