UID	Symbol	Pearson rho	Pearson p-value	Cell State
Klhl21	Klhl21	0.11085410473420702	1.0144447619292332e-07	5
Cxcr4	Cxcr4	0.11033464428149779	1.1642925581138304e-07	5
Kcnc2	Kcnc2	0.11015121905985484	1.2221518102396077e-07	5
Fosl1	Fosl1	0.10996629731422417	1.2832931494450392e-07	5
Dhrs4	Dhrs4	0.10965924407723911	1.3914027616463614e-07	5
1500011B03Rik	1500011B03Rik	0.10881150359178333	1.7375768887719917e-07	5
Aldh5a1	Aldh5a1	0.10876927970222793	1.756835904021723e-07	5
Zfp422	Zfp422	0.10855578163647196	1.85741682136271e-07	5
Gm10825	Gm10825	0.108538265578908	1.8659113335055365e-07	5
Pigyl	Pigyl	0.10847967973377369	1.8945964098055892e-07	5
Asgr1	Asgr1	0.10840418048706607	1.9321914417247073e-07	5
Six4	Six4	0.10792457520175715	2.18839244286264e-07	5
Cyp39a1	Cyp39a1	0.1078350430321366	2.2397233661379704e-07	5
Dhx40	Dhx40	0.10773505317835638	2.298424237177807e-07	5
Fsd1	Fsd1	0.10761333096957879	2.3718900944824338e-07	5
Plch1	Plch1	0.10758835312057856	2.3872434372107114e-07	5
Tle6	Tle6	0.10735335678208267	2.5364674160959673e-07	5
Pfkl	Pfkl	0.10722938516180452	2.618778177260792e-07	5
Dcp1b	Dcp1b	0.10715007553101501	2.672781666005089e-07	5
Fbxo41	Fbxo41	0.10700620202000347	2.773503902842166e-07	5
Tceal5	Tceal5	0.10664138711999348	3.045595699515023e-07	5
Nme6	Nme6	0.10649785156423383	3.15956195676374e-07	5
Cdc42se2	Cdc42se2	0.10644623460248452	3.201542735930512e-07	5
Znrf3	Znrf3	0.10641839404373267	3.224408734358206e-07	5
4933407L21Rik	4933407L21Rik	0.10616116229266996	3.4432667101100667e-07	5
Calcr	Calcr	0.105942103698653	3.6408828071472204e-07	5
Pinlyp	Pinlyp	0.10593289547646463	3.649424834306046e-07	5
Psma1	Psma1	0.10583298092201249	3.743362340783278e-07	5
Srsf5	Srsf5	0.1054722646940809	4.102294681490935e-07	5
Dnajc9	Dnajc9	0.10536642666917997	4.2137590135620286e-07	5
Apoa5	Apoa5	0.10535221772843824	4.228943817626124e-07	5
Pak1	Pak1	0.10520161771089077	4.393164410555669e-07	5
B3gnt7	B3gnt7	0.10518267843455496	4.4142467163789945e-07	5
Ptp4a1	Ptp4a1	0.10514308574100621	4.458634955645395e-07	5
Chadl	Chadl	0.10499006680870175	4.634267614693511e-07	5
Ssh2	Ssh2	0.1049863821445178	4.638577968752839e-07	5
Zfp787	Zfp787	0.10451987614486338	5.216671512727941e-07	5
Bmyc	Bmyc	0.10434451413172126	5.451447129450869e-07	5
Dusp28	Dusp28	0.10385975756965159	6.154623996231874e-07	5
Itpripl1	Itpripl1	0.10376344555293976	6.304376102212711e-07	5
1700023F06Rik	1700023F06Rik	0.10372132504500177	6.370965219298412e-07	5
Cd320	Cd320	0.10360398748940186	6.560057856541781e-07	5
Homez	Homez	0.10327150983440422	7.125671038957991e-07	5
Gtf2a2	Gtf2a2	0.10271002631942454	8.189059314683349e-07	5
Ly6g6d	Ly6g6d	0.10237306803565689	8.89888831457451e-07	5
Arl6ip6	Arl6ip6	0.10235267793271041	8.943689875558545e-07	5
Gm16863	Gm16863	0.10214209871381613	9.419256608071043e-07	5
Dnmt3bos	Dnmt3bos	0.10195988690284934	9.850311629511698e-07	5
Gcat	Gcat	0.10189707304312179	1.0003260480682537e-06	5
AU022754	AU022754	0.1017499538954158	1.0370482165227061e-06	5
Panx1	Panx1	0.1017478385050282	1.0375855757605705e-06	5
Tuba1c	Tuba1c	0.10152391466360278	1.0960077219236957e-06	5
Il34	Il34	0.1013421859988596	1.1457342043433555e-06	5
Oas1c	Oas1c	0.1012159279705159	1.1815519101662534e-06	5
Golt1a	Golt1a	0.10096292248815536	1.2565936491359364e-06	5
Fam117a	Fam117a	0.10096104691828528	1.2571666926607953e-06	5
Cacna1a	Cacna1a	0.1006704999749088	1.3490376049982871e-06	5
Cbll1	Cbll1	0.10013348528682327	1.5360979972385103e-06	5
Trappc6a	Trappc6a	0.10012922964443466	1.5376754805527672e-06	5
Dazap2	Dazap2	0.10012735202874189	1.5383719706582487e-06	5
Tmprss4	Tmprss4	0.10004936198907542	1.5675711663188802e-06	5
Dock7	Dock7	0.10002767202130036	1.575785979684797e-06	5
Gprin3	Gprin3	0.0997334439821563	1.6913894911148726e-06	5
C330018A13Rik	C330018A13Rik	0.09965651769566042	1.7229321044122952e-06	5
Atxn1	Atxn1	0.09950719821053225	1.7857786686719794e-06	5
Ppp1r1b	Ppp1r1b	0.0994082540271394	1.8286293955171436e-06	5
Higd1a	Higd1a	0.09917173387050361	1.9350995521062687e-06	5
Gm16794	Gm16794	0.09913786141645559	1.9508261984237566e-06	5
Patz1	Patz1	0.09912689431633455	1.955944358673957e-06	5
Fcgbp	Fcgbp	0.0990923674286241	1.972141788165882e-06	5
Lrrc9	Lrrc9	0.09893076817568652	2.0496792733797445e-06	5
1700010I14Rik	1700010I14Rik	0.09890530645323056	2.062159940286335e-06	5
Fam173a	Fam173a	0.09880457569870088	2.112254430549586e-06	5
Zfpm1	Zfpm1	0.0980814222091331	2.507755899351045e-06	5
Fbxo2	Fbxo2	0.09801614416048096	2.5467618618490975e-06	5
Tmem184a	Tmem184a	0.09787348706657802	2.6340403030534464e-06	5
Prpf31	Prpf31	0.09786882416663806	2.6369409625869543e-06	5
Scd3	Scd3	0.09770904575782344	2.7382065289599254e-06	5
Ttll1	Ttll1	0.09755385395289942	2.8401288253880563e-06	5
Nup43	Nup43	0.09730866950167193	3.0086047203946035e-06	5
1110004F10Rik	1110004F10Rik	0.09723202113264227	3.063210155301301e-06	5
Ubl5	Ubl5	0.0970003946128899	3.234058467448179e-06	5
Mavs	Mavs	0.0963326811069031	3.7792018359383005e-06	5
Gm16485	Gm16485	0.09623256955186969	3.868168419649488e-06	5
Oard1	Oard1	0.09621601982570355	3.883067645600948e-06	5
Ptprz1	Ptprz1	0.09606277003756454	4.023670176731242e-06	5
Slc27a1	Slc27a1	0.09597828952713813	4.103250338591595e-06	5
Gm15747	Gm15747	0.0958324738700207	4.2441665445631055e-06	5
Ywhae	Ywhae	0.09562227378526564	4.4554845192173734e-06	5
Ywhaz	Ywhaz	0.09556294831737935	4.5169251127149775e-06	5
Polr3k	Polr3k	0.09554280403512336	4.537971458593275e-06	5
Wapl	Wapl	0.09536516070215145	4.727678575511444e-06	5
Panx2	Panx2	0.09535949551438361	4.733851672085169e-06	5
Ankrd44	Ankrd44	0.09535738694667294	4.736151251778011e-06	5
Spin2c	Spin2c	0.09505617471720083	5.075869447528143e-06	5
Epb41	Epb41	0.09493945866062496	5.213674740349507e-06	5
Scmh1	Scmh1	0.09477679477304667	5.411713761149434e-06	5
Lrfn3	Lrfn3	0.09477310280386013	5.416291109365442e-06	5
Spry2	Spry2	0.0947410722276959	5.456158779663271e-06	5
9230111E07Rik	9230111E07Rik	0.0946845216267546	5.527232276681172e-06	5
Wdr31	Wdr31	0.09466724674309641	5.54911959269542e-06	5
Parl	Parl	0.09446865603426048	5.806764586015544e-06	5
1810064F22Rik	1810064F22Rik	0.09426813669335546	6.078499336276036e-06	5
Gm43740	Gm43740	0.09423322878403129	6.127031049630228e-06	5
2610524H06Rik	2610524H06Rik	0.09417563797444369	6.207909265038455e-06	5
Baz2a	Baz2a	0.09391816687807611	6.582143053202543e-06	5
Ube2t	Ube2t	0.0937401234223455	6.853440847349301e-06	5
Slc6a12	Slc6a12	0.09369390813736614	6.92559089132357e-06	5
Lrguk	Lrguk	0.09316638841716031	7.802298851235853e-06	5
Dntt	Dntt	0.09315222077531621	7.827247840667197e-06	5
Pfkfb4	Pfkfb4	0.09307236067800753	7.969312123228154e-06	5
Ccnk	Ccnk	0.09289991539563142	8.284526668515383e-06	5
Atf6b	Atf6b	0.09289334336484024	8.296772274933088e-06	5
Smim3	Smim3	0.09266080306761297	8.741363569278837e-06	5
Foxn1	Foxn1	0.09261218291117354	8.837153056175044e-06	5
Ggt6	Ggt6	0.09261218291117354	8.837153056175044e-06	5
Gm38025	Gm38025	0.09261218291117354	8.837153056175044e-06	5
Gm9923	Gm9923	0.09261218291117354	8.837153056175044e-06	5
Ldhc	Ldhc	0.09261218291117354	8.837153056175044e-06	5
Platr7	Platr7	0.09261218291117354	8.837153056175044e-06	5
Rimbp3	Rimbp3	0.09261218291117354	8.837153056175044e-06	5
2810404F17Rik	2810404F17Rik	0.09261218291117353	8.837153056175044e-06	5
BC051537	BC051537	0.09261218291117353	8.837153056175044e-06	5
Bglap3	Bglap3	0.09261218291117353	8.837153056175044e-06	5
Gm11149	Gm11149	0.09261218291117353	8.837153056175044e-06	5
Gm26876	Gm26876	0.09261218291117353	8.837153056175044e-06	5
Tex101	Tex101	0.09261218291117353	8.837153056175044e-06	5
1700040F17Rik	1700040F17Rik	0.09261218291117351	8.837153056175044e-06	5
A230020J21Rik	A230020J21Rik	0.09261218291117351	8.837153056175044e-06	5
C530044C16Rik	C530044C16Rik	0.09261218291117351	8.837153056175044e-06	5
Gm26803	Gm26803	0.09261218291117351	8.837153056175044e-06	5
Gm27017	Gm27017	0.09261218291117351	8.837153056175044e-06	5
Gm28192	Gm28192	0.09261218291117351	8.837153056175044e-06	5
Gm37170	Gm37170	0.09261218291117351	8.837153056175044e-06	5
Gm43832	Gm43832	0.09261218291117351	8.837153056175044e-06	5
Gm5148	Gm5148	0.09261218291117351	8.837153056175044e-06	5
Gucy2f	Gucy2f	0.09261218291117351	8.837153056175044e-06	5
Ptprh	Ptprh	0.09261218291117351	8.837153056175044e-06	5
RP24-484I1.3	RP24-484I1.3	0.09261218291117351	8.837153056175044e-06	5
Sp8	Sp8	0.09261218291117351	8.837153056175044e-06	5
Ucp1	Ucp1	0.09261218291117351	8.837153056175044e-06	5
4930412O13Rik	4930412O13Rik	0.0926121829111735	8.837153056175044e-06	5
4931440F15Rik	4931440F15Rik	0.0926121829111735	8.837153056175044e-06	5
Adh6a	Adh6a	0.0926121829111735	8.837153056175044e-06	5
BC048679	BC048679	0.0926121829111735	8.837153056175044e-06	5
Dsc3	Dsc3	0.0926121829111735	8.837153056175044e-06	5
Foxd3	Foxd3	0.0926121829111735	8.837153056175044e-06	5
Gm12764	Gm12764	0.0926121829111735	8.837153056175044e-06	5
Gm15445	Gm15445	0.0926121829111735	8.837153056175044e-06	5
Gm20531	Gm20531	0.0926121829111735	8.837153056175044e-06	5
Gm26808	Gm26808	0.0926121829111735	8.837153056175044e-06	5
Gm26906	Gm26906	0.0926121829111735	8.837153056175044e-06	5
Gm6878	Gm6878	0.0926121829111735	8.837153056175044e-06	5
Gm9945	Gm9945	0.0926121829111735	8.837153056175044e-06	5
Mybph	Mybph	0.0926121829111735	8.837153056175044e-06	5
Olfm2	Olfm2	0.0926121829111735	8.837153056175044e-06	5
Plcz1	Plcz1	0.0926121829111735	8.837153056175044e-06	5
Rgs8	Rgs8	0.0926121829111735	8.837153056175044e-06	5
Slc35f3	Slc35f3	0.0926121829111735	8.837153056175044e-06	5
1700015F17Rik	1700015F17Rik	0.09261218291117349	8.837153056175044e-06	5
Aire	Aire	0.09261218291117349	8.837153056175044e-06	5
C78283	C78283	0.09261218291117349	8.837153056175044e-06	5
Cphx3	Cphx3	0.09261218291117349	8.837153056175044e-06	5
Cyb561a3	Cyb561a3	0.09261218291117349	8.837153056175044e-06	5
Etos1	Etos1	0.09261218291117349	8.837153056175044e-06	5
Gm11630	Gm11630	0.09261218291117349	8.837153056175044e-06	5
Gm13003	Gm13003	0.09261218291117349	8.837153056175044e-06	5
Gm26543	Gm26543	0.09261218291117349	8.837153056175044e-06	5
Gm42586	Gm42586	0.09261218291117349	8.837153056175044e-06	5
Icam5	Icam5	0.09261218291117349	8.837153056175044e-06	5
Muc3a	Muc3a	0.09261218291117349	8.837153056175044e-06	5
Selenbp2	Selenbp2	0.09261218291117349	8.837153056175044e-06	5
Gabbr2	Gabbr2	0.09261218291117347	8.837153056175044e-06	5
Gm10324	Gm10324	0.09261218291117347	8.837153056175044e-06	5
Gm26846	Gm26846	0.09261218291117347	8.837153056175044e-06	5
Gm5415	Gm5415	0.09261218291117347	8.837153056175044e-06	5
Gm8394	Gm8394	0.09261218291117347	8.837153056175044e-06	5
Slc26a9	Slc26a9	0.09261218291117347	8.837153056175044e-06	5
Asb17os	Asb17os	0.09261218291117346	8.837153056175044e-06	5
C130060K24Rik	C130060K24Rik	0.09261218291117346	8.837153056175044e-06	5
Gm28959	Gm28959	0.09261218291117346	8.837153056175044e-06	5
Gm38165	Gm38165	0.09261218291117346	8.837153056175044e-06	5
Hcrtr1	Hcrtr1	0.09261218291117346	8.837153056175044e-06	5
Ky	Ky	0.09261218291117346	8.837153056175044e-06	5
Mocos	Mocos	0.09261218291117346	8.837153056175044e-06	5
Myot	Myot	0.09261218291117346	8.837153056175044e-06	5
1700019B21Rik	1700019B21Rik	0.09261218291117344	8.837153056175044e-06	5
Calcb	Calcb	0.09261218291117343	8.837153056175044e-06	5
Zdhhc23	Zdhhc23	0.09261218291117343	8.837153056175044e-06	5
Prap1	Prap1	0.09241547938886151	9.23502021805317e-06	5
Sort1	Sort1	0.09226463848884131	9.551649165490782e-06	5
Sf3b6	Sf3b6	0.0920926638326612	9.925281838527496e-06	5
Mtap	Mtap	0.09203688063393714	1.0049444348802782e-05	5
Zc3h7b	Zc3h7b	0.091947357865532	1.0251808553000868e-05	5
Enah	Enah	0.0917997405987615	1.0594013322430355e-05	5
Nup62	Nup62	0.09177383054523845	1.0655191387611709e-05	5
Pbx4	Pbx4	0.09107397707700259	1.2441115846114887e-05	5
Lurap1	Lurap1	0.09104660534673757	1.2516463764010722e-05	5
Rrp1	Rrp1	0.09085711323893916	1.3050151263264516e-05	5
Vps13a	Vps13a	0.09071676300658046	1.3459347618713912e-05	5
Abhd2	Abhd2	0.09067369119340302	1.3587358580411993e-05	5
Taf3	Taf3	0.09051542926309608	1.40677575831072e-05	5
Hk1os	Hk1os	0.09048153074727683	1.4172739841338503e-05	5
Gm14508	Gm14508	0.09042808292263355	1.4339783697163708e-05	5
Mfsd6l	Mfsd6l	0.089935696800111	1.5969497250607415e-05	5
Dynll2	Dynll2	0.08992370365334917	1.601131304218093e-05	5
Dpp3	Dpp3	0.08990905701227403	1.606252209221662e-05	5
Fam32a	Fam32a	0.08976968486459662	1.6557677496156447e-05	5
Sumo3	Sumo3	0.08971901540133131	1.6741271114365236e-05	5
Lcmt1	Lcmt1	0.08938785456304034	1.798979191701146e-05	5
B3galnt2	B3galnt2	0.08924230106018366	1.8566154409799205e-05	5
Mthfs	Mthfs	0.08919505562583446	1.8756985821395255e-05	5
Nccrp1	Nccrp1	0.08917297182631038	1.88468245910559e-05	5
Slc7a3	Slc7a3	0.08896376817699546	1.971844560031488e-05	5
Dynlt1c	Dynlt1c	0.08885108425808701	2.0203691203729574e-05	5
Zfp809	Zfp809	0.08865064555269446	2.1095041118225832e-05	5
Srrm1	Srrm1	0.08843438163255415	2.20986801701767e-05	5
Usp3	Usp3	0.08837081986394783	2.2402189654754815e-05	5
Abcd3	Abcd3	0.08825728335317114	2.2954221406753002e-05	5
Ppcs	Ppcs	0.08824888531759441	2.2995563695659695e-05	5
Crot	Crot	0.0881360612856255	2.3557891411276287e-05	5
Mllt6	Mllt6	0.0874537439335155	2.7247420290836742e-05	5
Ggh	Ggh	0.08731033036826798	2.8089825720689006e-05	5
Gm4419	Gm4419	0.08686931488737919	3.083811428975069e-05	5
Nxt1	Nxt1	0.08686272762710101	3.0881037760279696e-05	5
Hn1l	Hn1l	0.08685052147815618	3.096072467643306e-05	5
Ankrd37	Ankrd37	0.08678119109434178	3.141706018160487e-05	5
Thoc3	Thoc3	0.08678105854512518	3.141793871196055e-05	5
Eif2b4	Eif2b4	0.08647205093453507	3.3530694069780855e-05	5
Pigf	Pigf	0.0864391298649815	3.3763568470073696e-05	5
Mrps12	Mrps12	0.08631929831400868	3.4624253848333723e-05	5
Ptgds	Ptgds	0.08613949885614877	3.595481523077988e-05	5
Aen	Aen	0.08578577612210901	3.871535299122837e-05	5
Fam96b	Fam96b	0.08577448959491943	3.880666254645591e-05	5
Pard3	Pard3	0.08577231792082657	3.88242551054823e-05	5
Cisd2	Cisd2	0.08549678962142102	4.111870590969583e-05	5
Hibch	Hibch	0.08512076725192552	4.445817402420098e-05	5
Vamp7	Vamp7	0.08486349932525515	4.688938200871768e-05	5
Elof1	Elof1	0.08478213646560152	4.768413357538741e-05	5
Fhit	Fhit	0.08470567926206006	4.844258518727913e-05	5
Arl2bp	Arl2bp	0.08465026524589517	4.8999418004712884e-05	5
Ppp5c	Ppp5c	0.08458314307065747	4.9682023014767714e-05	5
Lzts1	Lzts1	0.08439854781917656	5.160603415183205e-05	5
Angel2	Angel2	0.08439477627790823	5.1646070453479286e-05	5
Faap20	Faap20	0.08434825279489636	5.2142360092419285e-05	5
Mrpl11	Mrpl11	0.08419666432123278	5.379094989399983e-05	5
Ppp1r9a	Ppp1r9a	0.08419037701464563	5.3860381840204674e-05	5
Mc1r	Mc1r	0.08398306059340988	5.619793067466399e-05	5
PISD	PISD	0.08365857778664862	6.005028867745637e-05	5
Taf1d	Taf1d	0.08365458774124654	6.0099179391453e-05	5
Tardbp	Tardbp	0.08358721703204809	6.0930393068553706e-05	5
Ube2d1	Ube2d1	0.08307639481426343	6.759618448803174e-05	5
Eif2c5	Eif2c5	0.08307632253182073	6.759717474076561e-05	5
Adh7	Adh7	0.0828192539947021	7.120708181353857e-05	5
Tmub1	Tmub1	0.08260167240741137	7.440414387493034e-05	5
Pigx	Pigx	0.08250619682101829	7.584943513311485e-05	5
Pcgf6	Pcgf6	0.08241060193493635	7.732308409265668e-05	5
Pld6	Pld6	0.08212201182064825	8.193769489961909e-05	5
Ube2z	Ube2z	0.08210745649487725	8.217719428871456e-05	5
Bcdin3d	Bcdin3d	0.08205217409684615	8.309287223085468e-05	5
Gopc	Gopc	0.0819836750856063	8.424083532440443e-05	5
Rnf168	Rnf168	0.08170732185277323	8.902606106263624e-05	5
L3mbtl2	L3mbtl2	0.0815026062413089	9.273507322737687e-05	5
Fsbp	Fsbp	0.08142316993106821	9.421318709770936e-05	5
Plekhb1	Plekhb1	0.08130728624778466	9.640942318342905e-05	5
Cr2	Cr2	0.08120863679161412	9.831701347001215e-05	5
Mnat1	Mnat1	0.080889730560327	0.00010473024933290481	5
Gm17546	Gm17546	0.0807372652868206	0.00010793387894655616	5
Sap30bp	Sap30bp	0.08071894692828095	0.00010832494670776729	5
Itpa	Itpa	0.08071069636077756	0.00010850151920908357	5
Eif3l	Eif3l	0.0804313615190556	0.00011464228878816714	5
Diaph2	Diaph2	0.08040572029514105	0.00011522209620475964	5
Atat1	Atat1	0.08027777305746397	0.00011815681596483793	5
Mea1	Mea1	0.08023723875267347	0.00011910114658626108	5
Srgap3	Srgap3	0.08021832547432754	0.0001195441998193336	5
Ang	Ang	0.08015770398891152	0.00012097477847271055	5
Rbm19	Rbm19	0.08008289768777069	0.000122762334285432	5
Kansl1	Kansl1	0.0800606223819219	0.00012329940999663048	5
G3bp2	G3bp2	0.07959247797335325	0.00013511206806188152	5
0610009B22Rik	0610009B22Rik	0.07954268871551663	0.00013642925099407015	5
Gm19325	Gm19325	0.07947627617556699	0.00013820502995349278	5
Msh3	Msh3	0.07927994256312149	0.0001435828086926234	5
1110032A03Rik	1110032A03Rik	0.07914015148229174	0.0001475311997975963	5
Mlec	Mlec	0.07905530716819509	0.00014997720810692194	5
Med7	Med7	0.07894063512640732	0.00015334380693748643	5
Med19	Med19	0.07868633919175702	0.00016106485302865803	5
Gpd2	Gpd2	0.0785025226469695	0.00016687202705877293	5
Rab39b	Rab39b	0.07844970739119632	0.0001685766373965616	5
Ift52	Ift52	0.07836107387494172	0.00017147411723256693	5
Commd3	Commd3	0.07829803856829629	0.00017356319095869125	5
Sox15	Sox15	0.07826029829287375	0.00017482537741819208	5
Nae1	Nae1	0.0781339975132181	0.00017911240799440122	5
Arid1b	Arid1b	0.07813164925633174	0.0001791930424823607	5
Ldb1	Ldb1	0.0781242873083026	0.0001794460583407105	5
Myo3b	Myo3b	0.07789513758638172	0.00018749140531892908	5
4931428F04Rik	4931428F04Rik	0.07785777516062148	0.0001888348817632019	5
2700029M09Rik	2700029M09Rik	0.07783152779092137	0.00018978408522231916	5
Otub1	Otub1	0.07763878179179123	0.0001968930279254433	5
Zfp810	Zfp810	0.07758378794489014	0.00019896673030077942	5
Abcc4	Abcc4	0.07699947971912202	0.00022230323761715263	5
Gm26810	Gm26810	0.076909373162863	0.00022612270972978448	5
Utf1	Utf1	0.0768108460332801	0.00023036952824469635	5
Zmym3	Zmym3	0.0767371859003638	0.0002335932485662844	5
Mettl10	Mettl10	0.07666723469948902	0.00023669376996224357	5
Ttc1	Ttc1	0.07651138352419046	0.00024374103304701628	5
Ubqln4	Ubqln4	0.07629375087803554	0.00025391155244495393	5
AA474408	AA474408	0.07624890011538746	0.0002560563781407089	5
Vangl2	Vangl2	0.07612627397768555	0.0002620075196410891	5
Prrg1	Prrg1	0.0761066705185992	0.0002629708208403629	5
Gm15867	Gm15867	0.07603953462783304	0.00026629503496337367	5
Lrrc47	Lrrc47	0.07596363309845366	0.0002701006740292849	5
Gm10093	Gm10093	0.07582019220022945	0.00027743217628213205	5
Bcl2l12	Bcl2l12	0.07561342191684292	0.0002883290680946087	5
Timm8a1	Timm8a1	0.07559357543665528	0.00028939580021130235	5
Abca8b	Abca8b	0.07559096318702466	0.0002895364813438649	5
Smek1	Smek1	0.07558957369133838	0.00028961133788089845	5
Igf2bp2	Igf2bp2	0.07531554707537681	0.00030473336856506953	5
St6gal1	St6gal1	0.0752635797857663	0.00030768324732614237	5
Dcp2	Dcp2	0.0751790198951268	0.00031254039393860546	5
Cnot7	Cnot7	0.0751183369349031	0.0003160701546863873	5
Hist1h2bf	Hist1h2bf	0.07505455590653827	0.0003198202975015646	5
Chrnb2	Chrnb2	0.07496802901993718	0.00032497439577269246	5
Thtpa	Thtpa	0.0748967615718883	0.0003292777806766441	5
Map3k10	Map3k10	0.07464304256711428	0.00034503469244099834	5
Vma21-ps	Vma21-ps	0.07462895791402087	0.00034592972923863755	5
Htr5b	Htr5b	0.07454025186434374	0.0003516167974491231	5
Shox2	Shox2	0.07441698283019464	0.0003596649528750868	5
Fam76b	Fam76b	0.07431109476882425	0.0003667154351168853	5
Bbip1	Bbip1	0.07427829305722607	0.00036892557770888473	5
Mir155hg	Mir155hg	0.07426339534527938	0.0003699334730403808	5
Lamtor2	Lamtor2	0.07423266098609539	0.0003720209202651104	5
Usp54	Usp54	0.07421545075905338	0.00037319462293383405	5
Slc35e4	Slc35e4	0.07414989467288141	0.0003776971744559236	5
E130102H24Rik	E130102H24Rik	0.07396995437330521	0.0003903180707972899	5
Gm20655	Gm20655	0.07390414868521267	0.0003950311862223401	5
Gm684	Gm684	0.07387527663685418	0.0003971157781132113	5
Zfp85os	Zfp85os	0.07383257855414121	0.00040021745773941	5
Parn	Parn	0.07375201037347816	0.00040613179691156734	5
Zfp473	Zfp473	0.07367948363504004	0.0004115255147119508	5
Vps37d	Vps37d	0.07365852718077803	0.0004130964252250454	5
Esyt3	Esyt3	0.07322868133186693	0.000446579093710762	5
Aim1l	Aim1l	0.07322587469400302	0.0004468058063453231	5
Cbx5	Cbx5	0.07313332924922386	0.00045434178446506905	5
Luc7l	Luc7l	0.07285752034071856	0.0004775098507871037	5
Cc2d1b	Cc2d1b	0.0728336309348276	0.00047956754874572515	5
Pced1b	Pced1b	0.07267257671693174	0.0004936569943109268	5
Numa1	Numa1	0.07267196562436092	0.0004937111813959672	5
Mis18a	Mis18a	0.07253912921324224	0.0005056225602706903	5
Rnf34	Rnf34	0.07247653339046596	0.0005113278210981806	5
Phf6	Phf6	0.07242450672808058	0.0005161153383636599	5
Gtf3a	Gtf3a	0.07231666673007998	0.000526172087454702	5
Gm13225	Gm13225	0.07230980471319516	0.0005268181490350733	5
Bhlhb9	Bhlhb9	0.07216142097820774	0.0005409705375446848	5
Hdac9	Hdac9	0.07207915637378332	0.0005489684161071737	5
Clstn1	Clstn1	0.07202661503481968	0.0005541340158382203	5
Mrps33	Mrps33	0.07194466199564462	0.0005622816275926128	5
Dnmt3b	Dnmt3b	0.07188855709217924	0.0005679236121544268	5
Yap1	Yap1	0.07181045564070182	0.0005758653537949933	5
Izumo1r	Izumo1r	0.07172861565775264	0.0005842980377766991	5
Rps19bp1	Rps19bp1	0.07170281791685648	0.0005869799267749778	5
Atp7a	Atp7a	0.07153607560278813	0.0006045922776136535	5
Fmnl2	Fmnl2	0.07090494230922888	0.0006758039642000738	5
Fgfr1op2	Fgfr1op2	0.07081646672126438	0.0006863877521727576	5
Yy1	Yy1	0.07071946100427558	0.0006981687735672633	5
Arvcf	Arvcf	0.07069708134902174	0.0007009132375307332	5
Psma8	Psma8	0.07063057595283714	0.0007091281718502614	5
Chtf8	Chtf8	0.07055210941528751	0.0007189355232942286	5
6430550D23Rik	6430550D23Rik	0.07054045535048942	0.000720402832831705	5
Cpne3	Cpne3	0.07047771975773975	0.0007283494645125618	5
Gm29243	Gm29243	0.07011790273075148	0.0007755208318445415	5
Hacd3	Hacd3	0.07010274844546327	0.0007775683949063826	5
Pomk	Pomk	0.0698125897707154	0.0008177533094707552	5
Spire2	Spire2	0.06959383574290683	0.0008493130836144083	5
Srrt	Srrt	0.06957146768562962	0.0008526029686090681	5
1700048O20Rik	1700048O20Rik	0.06947087947184358	0.0008675439349843659	5
Pin4	Pin4	0.06938835862024695	0.0008799820157055667	5
Sltm	Sltm	0.06938686250395187	0.0008802090373611133	5
Itfg2	Itfg2	0.06932281350586558	0.0008899789114116541	5
Pthlh	Pthlh	0.06910672733639898	0.000923686188059271	5
Acer3	Acer3	0.06909449963587486	0.0009256284818508967	5
Tmem106c	Tmem106c	0.06897628034979132	0.0009446028740374599	5
Ddx46	Ddx46	0.0688853913300599	0.0009594348520152833	5
Rbbp4	Rbbp4	0.06883916155256474	0.0009670614187889384	5
Lrp5	Lrp5	0.06874514328158289	0.0009827450747190295	5
Trim65	Trim65	0.0687136113652008	0.0009880575549815877	5
Pcnp	Pcnp	0.06871098437523206	0.0009885013458095068	5
Cbx2	Cbx2	0.06869364657615722	0.0009914349373423383	5
Kcnh8	Kcnh8	0.06860937716466427	0.0010058085638889364	5
AW209491	AW209491	0.06859374731623209	0.0010084956099682579	5
Pym1	Pym1	0.06856081735279254	0.001014178597946168	5
Nxpe5	Nxpe5	0.06846579934455832	0.0010307430967815255	5
Mccc1os	Mccc1os	0.06832117665064909	0.0010564359836888208	5
Rfc2	Rfc2	0.06821748952941428	0.0010752195356091164	5
BC051019	BC051019	0.06818700301845441	0.0010808008006520417	5
Gm17586	Gm17586	0.06818160710274285	0.0010817914334843956	5
Krr1	Krr1	0.06817675259349071	0.0010826833869623943	5
Emc10	Emc10	0.06787856366024489	0.0011387932436742066	5
Gid8	Gid8	0.06786354483164048	0.001141689151847739	5
Anapc5	Anapc5	0.06777078269869213	0.001159726694502561	5
Kdm3b	Kdm3b	0.06747779337009685	0.0012184411282953416	5
Tmem183a	Tmem183a	0.06687189489702643	0.0013486617291400393	5
Dpp10	Dpp10	0.06685524708026233	0.001352414429373845	5
Fam120aos	Fam120aos	0.06671749332829453	0.0013838378340798464	5
Clk2	Clk2	0.0666924907187493	0.0013896128949350095	5
Gm26877	Gm26877	0.06661170015115526	0.0014084259420662213	5
Socs4	Socs4	0.06647812735961749	0.0014400454181644942	5
AI504432	AI504432	0.06639590609495606	0.001459832709755707	5
1810022K09Rik	1810022K09Rik	0.06629427023553386	0.0014846383204823778	5
